date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:48:05	112067/112067	---M-Z	200	added ('OK')	text/html	etag:%221b5c3-5faff1d79ccc0-gzip%22	https://themesdesign.in/tocly/layouts/layouts-icon-sidebar.html	D:/websites/admin/themesdesign.in/tocly/layouts/layouts-icon-sidebar.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:06	112098/112098	---M-Z	200	added ('OK')	text/html	etag:%221b5e2-5faff1d79ccc0-gzip%22	https://themesdesign.in/tocly/layouts/layouts-boxed.html	D:/websites/admin/themesdesign.in/tocly/layouts/layouts-boxed.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:06	112342/112342	---M-Z	200	added ('OK')	text/html	etag:%221b6d6-5faff1d79ccc0-gzip%22	https://themesdesign.in/tocly/layouts/layouts-preloader.html	D:/websites/admin/themesdesign.in/tocly/layouts/layouts-preloader.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:06	112454/112454	---M-Z	200	added ('OK')	text/html	etag:%221b746-5faff1d79ccc0-gzip%22	https://themesdesign.in/tocly/layouts/layouts-horizontal.html	D:/websites/admin/themesdesign.in/tocly/layouts/layouts-horizontal.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:06	112445/112445	---M-Z	200	added ('OK')	text/html	etag:%221b73d-5faff1d79ccc0-gzip%22	https://themesdesign.in/tocly/layouts/layouts-hori-light-header.html	D:/websites/admin/themesdesign.in/tocly/layouts/layouts-hori-light-header.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:06	106986/106986	---M-Z	200	added ('OK')	text/html	etag:%221a1ea-5faff1d79ccc0-gzip%22	https://themesdesign.in/tocly/layouts/layouts-hori-topbar-dark.html	D:/websites/admin/themesdesign.in/tocly/layouts/layouts-hori-topbar-dark.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:07	112472/112472	---M-Z	200	added ('OK')	text/html	etag:%221b758-5faff1d79ccc0-gzip%22	https://themesdesign.in/tocly/layouts/layouts-hori-boxed-width.html	D:/websites/admin/themesdesign.in/tocly/layouts/layouts-hori-boxed-width.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:07	112706/112706	---M-Z	200	added ('OK')	text/html	etag:%221b842-5faff1d79ccc0-gzip%22	https://themesdesign.in/tocly/layouts/layouts-hori-preloader.html	D:/websites/admin/themesdesign.in/tocly/layouts/layouts-hori-preloader.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:07	8274/8274	---M-Z	200	added ('OK')	text/html	etag:%222052-5faff1d799de0-gzip%22	https://themesdesign.in/tocly/layouts/auth-login.html	D:/websites/admin/themesdesign.in/tocly/layouts/auth-login.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:07	8806/8806	---M-Z	200	added ('OK')	text/html	etag:%222266-5faff1d79ad80-gzip%22	https://themesdesign.in/tocly/layouts/auth-register.html	D:/websites/admin/themesdesign.in/tocly/layouts/auth-register.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:07	7793/7793	---M-Z	200	added ('OK')	text/html	etag:%221e71-5faff1d799de0-gzip%22	https://themesdesign.in/tocly/layouts/auth-recoverpw.html	D:/websites/admin/themesdesign.in/tocly/layouts/auth-recoverpw.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:08	6512/6512	---M-Z	200	added ('OK')	text/html	etag:%221970-5faff1d799de0-gzip%22	https://themesdesign.in/tocly/layouts/auth-lock-screen.html	D:/websites/admin/themesdesign.in/tocly/layouts/auth-lock-screen.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:08	46888/46888	---M-Z	200	added ('OK')	text/html	etag:%22b728-5faff1d79dc60-gzip%22	https://themesdesign.in/tocly/layouts/pages-starter.html	D:/websites/admin/themesdesign.in/tocly/layouts/pages-starter.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:08	7938/7938	---M-Z	200	added ('OK')	text/html	etag:%221f02-5faff1d79dc60-gzip%22	https://themesdesign.in/tocly/layouts/pages-maintenance.html	D:/websites/admin/themesdesign.in/tocly/layouts/pages-maintenance.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:08	3809/3809	---M-Z	200	added ('OK')	text/html	etag:%22ee1-5faff1d79dc60-gzip%22	https://themesdesign.in/tocly/layouts/pages-comingsoon.html	D:/websites/admin/themesdesign.in/tocly/layouts/pages-comingsoon.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:08	2706/2706	---M-Z	200	added ('OK')	text/html	etag:%22a92-5faff1d79ccc0-gzip%22	https://themesdesign.in/tocly/layouts/pages-404.html	D:/websites/admin/themesdesign.in/tocly/layouts/pages-404.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:09	2706/2706	---M-Z	200	added ('OK')	text/html	etag:%22a92-5faff1d79dc60-gzip%22	https://themesdesign.in/tocly/layouts/pages-500.html	D:/websites/admin/themesdesign.in/tocly/layouts/pages-500.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:09	58881/58881	---M-Z	200	added ('OK')	text/html	etag:%22e601-5faff1d79dc60-gzip%22	https://themesdesign.in/tocly/layouts/pages-faq.html	D:/websites/admin/themesdesign.in/tocly/layouts/pages-faq.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:09	111576/111576	---M-Z	200	added ('OK')	text/html	etag:%221b3d8-5faff1d79dc60-gzip%22	https://themesdesign.in/tocly/layouts/pages-profile.html	D:/websites/admin/themesdesign.in/tocly/layouts/pages-profile.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:09	59553/59553	---M-Z	200	added ('OK')	text/html	etag:%22e8a1-5faff1d79dc60-gzip%22	https://themesdesign.in/tocly/layouts/pages-pricing.html	D:/websites/admin/themesdesign.in/tocly/layouts/pages-pricing.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:10	53897/53897	---M-Z	200	added ('OK')	text/html	etag:%22d289-5faff1d79dc60-gzip%22	https://themesdesign.in/tocly/layouts/pages-terms-conditions.html	D:/websites/admin/themesdesign.in/tocly/layouts/pages-terms-conditions.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:10	72019/72019	---M-Z	200	added ('OK')	text/html	etag:%2211953-5faff1d79dc60-gzip%22	https://themesdesign.in/tocly/layouts/ui-alerts.html	D:/websites/admin/themesdesign.in/tocly/layouts/ui-alerts.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:10	80267/80267	---M-Z	200	added ('OK')	text/html	etag:%221398b-5faff1d79dc60-gzip%22	https://themesdesign.in/tocly/layouts/ui-buttons.html	D:/websites/admin/themesdesign.in/tocly/layouts/ui-buttons.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:10	79462/79462	---M-Z	200	added ('OK')	text/html	etag:%2213666-5faff1d79dc60-gzip%22	https://themesdesign.in/tocly/layouts/ui-cards.html	D:/websites/admin/themesdesign.in/tocly/layouts/ui-cards.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:10	65700/65700	---M-Z	200	added ('OK')	text/html	etag:%22100a4-5faff1d79dc60-gzip%22	https://themesdesign.in/tocly/layouts/ui-carousel.html	D:/websites/admin/themesdesign.in/tocly/layouts/ui-carousel.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:11	89057/89057	---M-Z	200	added ('OK')	text/html	etag:%2215be1-5faff1d79dc60-gzip%22	https://themesdesign.in/tocly/layouts/ui-dropdowns.html	D:/websites/admin/themesdesign.in/tocly/layouts/ui-dropdowns.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:11	53729/53729	---M-Z	200	added ('OK')	text/html	etag:%22d1e1-5faff1d79dc60-gzip%22	https://themesdesign.in/tocly/layouts/ui-grid.html	D:/websites/admin/themesdesign.in/tocly/layouts/ui-grid.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:11	55073/55073	---M-Z	200	added ('OK')	text/html	etag:%22d721-5faff1d79dc60-gzip%22	https://themesdesign.in/tocly/layouts/ui-images.html	D:/websites/admin/themesdesign.in/tocly/layouts/ui-images.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:11	59283/59283	---M-Z	200	added ('OK')	text/html	etag:%22e793-5faff1d79dc60-gzip%22	https://themesdesign.in/tocly/layouts/ui-lightbox.html	D:/websites/admin/themesdesign.in/tocly/layouts/ui-lightbox.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:12	89394/89394	---M-Z	200	added ('OK')	text/html	etag:%2215d32-5faff1d79dc60-gzip%22	https://themesdesign.in/tocly/layouts/ui-modals.html	D:/websites/admin/themesdesign.in/tocly/layouts/ui-modals.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:12	57759/57759	---M-Z	200	added ('OK')	text/html	etag:%22e19f-5faff1d79ec00-gzip%22	https://themesdesign.in/tocly/layouts/ui-offcanvas.html	D:/websites/admin/themesdesign.in/tocly/layouts/ui-offcanvas.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:12	53708/53708	---M-Z	200	added ('OK')	text/html	etag:%22d1cc-5faff1d79ec00-gzip%22	https://themesdesign.in/tocly/layouts/ui-rangeslider.html	D:/websites/admin/themesdesign.in/tocly/layouts/ui-rangeslider.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:13	57057/57057	---M-Z	200	added ('OK')	text/html	etag:%22dee1-5faff1d79ec00-gzip%22	https://themesdesign.in/tocly/layouts/ui-roundslider.html	D:/websites/admin/themesdesign.in/tocly/layouts/ui-roundslider.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:13	49623/49623	---M-Z	200	added ('OK')	text/html	etag:%22c1d7-5faff1d79ec00-gzip%22	https://themesdesign.in/tocly/layouts/ui-session-timeout.html	D:/websites/admin/themesdesign.in/tocly/layouts/ui-session-timeout.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:13	60779/60779	---M-Z	200	added ('OK')	text/html	etag:%22ed6b-5faff1d79ec00-gzip%22	https://themesdesign.in/tocly/layouts/ui-progressbars.html	D:/websites/admin/themesdesign.in/tocly/layouts/ui-progressbars.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:13	54875/54875	---M-Z	200	added ('OK')	text/html	etag:%22d65b-5faff1d79ec00-gzip%22	https://themesdesign.in/tocly/layouts/ui-sweet-alert.html	D:/websites/admin/themesdesign.in/tocly/layouts/ui-sweet-alert.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:13	85104/85104	---M-Z	200	added ('OK')	text/html	etag:%2214c70-5faff1d79ec00-gzip%22	https://themesdesign.in/tocly/layouts/ui-tabs-accordions.html	D:/websites/admin/themesdesign.in/tocly/layouts/ui-tabs-accordions.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:14	60413/60413	---M-Z	200	added ('OK')	text/html	etag:%22ebfd-5faff1d79ec00-gzip%22	https://themesdesign.in/tocly/layouts/ui-typography.html	D:/websites/admin/themesdesign.in/tocly/layouts/ui-typography.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:14	50571/50571	---M-Z	200	added ('OK')	text/html	etag:%22c58b-5faff1d79ec00-gzip%22	https://themesdesign.in/tocly/layouts/ui-video.html	D:/websites/admin/themesdesign.in/tocly/layouts/ui-video.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:14	77741/77741	---M-Z	200	added ('OK')	text/html	etag:%2212fad-5faff1d79dc60-gzip%22	https://themesdesign.in/tocly/layouts/ui-general.html	D:/websites/admin/themesdesign.in/tocly/layouts/ui-general.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:14	58647/58647	---M-Z	200	added ('OK')	text/html	etag:%22e517-5faff1d79ec00-gzip%22	https://themesdesign.in/tocly/layouts/ui-rating.html	D:/websites/admin/themesdesign.in/tocly/layouts/ui-rating.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:15	63900/63900	---M-Z	200	added ('OK')	text/html	etag:%22f99c-5faff1d79dc60-gzip%22	https://themesdesign.in/tocly/layouts/ui-notifications.html	D:/websites/admin/themesdesign.in/tocly/layouts/ui-notifications.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:15	84178/84178	---M-Z	200	added ('OK')	text/html	etag:%22148d2-5faff1d79ad80-gzip%22	https://themesdesign.in/tocly/layouts/form-elements.html	D:/websites/admin/themesdesign.in/tocly/layouts/form-elements.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:15	82656/82656	---M-Z	200	added ('OK')	text/html	etag:%22142e0-5faff1d79ad80-gzip%22	https://themesdesign.in/tocly/layouts/form-validation.html	D:/websites/admin/themesdesign.in/tocly/layouts/form-validation.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:15	84381/84381	---M-Z	200	added ('OK')	text/html	etag:%221499d-5faff1d79ad80-gzip%22	https://themesdesign.in/tocly/layouts/form-plugins.html	D:/websites/admin/themesdesign.in/tocly/layouts/form-plugins.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:15	48076/48076	---M-Z	200	added ('OK')	text/html	etag:%22bbcc-5faff1d79ad80-gzip%22	https://themesdesign.in/tocly/layouts/form-editors.html	D:/websites/admin/themesdesign.in/tocly/layouts/form-editors.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:16	49138/49138	---M-Z	200	added ('OK')	text/html	etag:%22bff2-5faff1d79ad80-gzip%22	https://themesdesign.in/tocly/layouts/form-uploads.html	D:/websites/admin/themesdesign.in/tocly/layouts/form-uploads.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:16	81128/81128	---M-Z	200	added ('OK')	text/html	etag:%2213ce8-5faff1d79ad80-gzip%22	https://themesdesign.in/tocly/layouts/form-wizard.html	D:/websites/admin/themesdesign.in/tocly/layouts/form-wizard.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:16	80885/80885	---M-Z	200	added ('OK')	text/html	etag:%2213bf5-5faff1d79dc60-gzip%22	https://themesdesign.in/tocly/layouts/tables-bootstrap.html	D:/websites/admin/themesdesign.in/tocly/layouts/tables-bootstrap.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:16	307777/307777	---M-Z	200	added ('OK')	text/html	etag:%224b241-5faff1d79dc60-gzip%22	https://themesdesign.in/tocly/layouts/tables-datatable.html	D:/websites/admin/themesdesign.in/tocly/layouts/tables-datatable.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:17	53667/53667	---M-Z	200	added ('OK')	text/html	etag:%22d1a3-5faff1d79dc60-gzip%22	https://themesdesign.in/tocly/layouts/tables-editable.html	D:/websites/admin/themesdesign.in/tocly/layouts/tables-editable.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:17	54084/54084	---M-Z	200	added ('OK')	text/html	etag:%22d344-5faff1d79ad80-gzip%22	https://themesdesign.in/tocly/layouts/charts-line.html	D:/websites/admin/themesdesign.in/tocly/layouts/charts-line.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:17	54771/54771	---M-Z	200	added ('OK')	text/html	etag:%22d5f3-5faff1d79ad80-gzip%22	https://themesdesign.in/tocly/layouts/charts-area.html	D:/websites/admin/themesdesign.in/tocly/layouts/charts-area.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:17	51940/51940	---M-Z	200	added ('OK')	text/html	etag:%22cae4-5faff1d79ad80-gzip%22	https://themesdesign.in/tocly/layouts/charts-column.html	D:/websites/admin/themesdesign.in/tocly/layouts/charts-column.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:17	52975/52975	---M-Z	200	added ('OK')	text/html	etag:%22ceef-5faff1d79ad80-gzip%22	https://themesdesign.in/tocly/layouts/charts-bar.html	D:/websites/admin/themesdesign.in/tocly/layouts/charts-bar.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:18	49509/49509	---M-Z	200	added ('OK')	text/html	etag:%22c165-5faff1d79ad80-gzip%22	https://themesdesign.in/tocly/layouts/charts-mixed.html	D:/websites/admin/themesdesign.in/tocly/layouts/charts-mixed.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:18	49648/49648	---M-Z	200	added ('OK')	text/html	etag:%22c1f0-5faff1d79ad80-gzip%22	https://themesdesign.in/tocly/layouts/charts-timeline.html	D:/websites/admin/themesdesign.in/tocly/layouts/charts-timeline.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:18	49361/49361	---M-Z	200	added ('OK')	text/html	etag:%22c0d1-5faff1d79ad80-gzip%22	https://themesdesign.in/tocly/layouts/charts-candlestick.html	D:/websites/admin/themesdesign.in/tocly/layouts/charts-candlestick.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:18	48287/48287	---M-Z	200	added ('OK')	text/html	etag:%22bc9f-5faff1d79ad80-gzip%22	https://themesdesign.in/tocly/layouts/charts-boxplot.html	D:/websites/admin/themesdesign.in/tocly/layouts/charts-boxplot.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:18	48345/48345	---M-Z	200	added ('OK')	text/html	etag:%22bcd9-5faff1d79ad80-gzip%22	https://themesdesign.in/tocly/layouts/charts-bubble.html	D:/websites/admin/themesdesign.in/tocly/layouts/charts-bubble.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:19	49191/49191	---M-Z	200	added ('OK')	text/html	etag:%22c027-5faff1d79ad80-gzip%22	https://themesdesign.in/tocly/layouts/charts-scatter.html	D:/websites/admin/themesdesign.in/tocly/layouts/charts-scatter.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:19	49496/49496	---M-Z	200	added ('OK')	text/html	etag:%22c158-5faff1d79ad80-gzip%22	https://themesdesign.in/tocly/layouts/charts-heatmap.html	D:/websites/admin/themesdesign.in/tocly/layouts/charts-heatmap.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:19	49653/49653	---M-Z	200	added ('OK')	text/html	etag:%22c1f5-5faff1d79ad80-gzip%22	https://themesdesign.in/tocly/layouts/charts-treemap.html	D:/websites/admin/themesdesign.in/tocly/layouts/charts-treemap.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:19	52437/52437	---M-Z	200	added ('OK')	text/html	etag:%22ccd5-5faff1d79ad80-gzip%22	https://themesdesign.in/tocly/layouts/charts-pie.html	D:/websites/admin/themesdesign.in/tocly/layouts/charts-pie.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:20	50772/50772	---M-Z	200	added ('OK')	text/html	etag:%22c654-5faff1d79ad80-gzip%22	https://themesdesign.in/tocly/layouts/charts-radialbar.html	D:/websites/admin/themesdesign.in/tocly/layouts/charts-radialbar.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:20	49007/49007	---M-Z	200	added ('OK')	text/html	etag:%22bf6f-5faff1d79ad80-gzip%22	https://themesdesign.in/tocly/layouts/charts-radar.html	D:/websites/admin/themesdesign.in/tocly/layouts/charts-radar.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:20	48325/48325	---M-Z	200	added ('OK')	text/html	etag:%22bcc5-5faff1d79ad80-gzip%22	https://themesdesign.in/tocly/layouts/charts-polararea.html	D:/websites/admin/themesdesign.in/tocly/layouts/charts-polararea.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:20	51174/51174	---M-Z	200	added ('OK')	text/html	etag:%22c7e6-5faff1d79ad80-gzip%22	https://themesdesign.in/tocly/layouts/charts-echart.html	D:/websites/admin/themesdesign.in/tocly/layouts/charts-echart.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:21	47136/47136	---M-Z	200	added ('OK')	text/html	etag:%22b820-5faff1d79ad80-gzip%22	https://themesdesign.in/tocly/layouts/icons-remix.html	D:/websites/admin/themesdesign.in/tocly/layouts/icons-remix.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:21	53094/53094	---M-Z	200	added ('OK')	text/html	etag:%22cf66-5faff1d79ad80-gzip%22	https://themesdesign.in/tocly/layouts/icons-materialdesign.html	D:/websites/admin/themesdesign.in/tocly/layouts/icons-materialdesign.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:21	98081/98081	---M-Z	200	added ('OK')	text/html	etag:%2217f21-5faff1d79bd20-gzip%22	https://themesdesign.in/tocly/layouts/icons-unicons.html	D:/websites/admin/themesdesign.in/tocly/layouts/icons-unicons.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:21	49766/49766	---M-Z	200	added ('OK')	text/html	etag:%22c266-5faff1d79ccc0-gzip%22	https://themesdesign.in/tocly/layouts/maps-google.html	D:/websites/admin/themesdesign.in/tocly/layouts/maps-google.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:21	52942/52942	---M-Z	200	added ('OK')	text/html	etag:%22cece-5faff1d79ccc0-gzip%22	https://themesdesign.in/tocly/layouts/maps-vector.html	D:/websites/admin/themesdesign.in/tocly/layouts/maps-vector.html	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:22	17336/17336	---M--	200	added ('OK')	image/jpeg	etag:%2243b8-5faff1d75a63e%22	https://themesdesign.in/tocly/layouts/assets/images/users/avatar-2.jpg	D:/websites/admin/themesdesign.in/tocly/layouts/assets/images/users/avatar-2.jpg	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:22	29943/29943	---M--	200	added ('OK')	image/jpeg	etag:%2274f7-5faff1d75a63e%22	https://themesdesign.in/tocly/layouts/assets/images/users/avatar-5.jpg	D:/websites/admin/themesdesign.in/tocly/layouts/assets/images/users/avatar-5.jpg	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:22	11948/11948	---M--	200	added ('OK')	image/jpeg	etag:%222eac-5faff1d75a63e%22	https://themesdesign.in/tocly/layouts/assets/images/users/avatar-6.jpg	D:/websites/admin/themesdesign.in/tocly/layouts/assets/images/users/avatar-6.jpg	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:22	9022/9022	---M--	200	added ('OK')	image/jpeg	etag:%22233e-5faff1d75a63e%22	https://themesdesign.in/tocly/layouts/assets/images/users/avatar-7.jpg	D:/websites/admin/themesdesign.in/tocly/layouts/assets/images/users/avatar-7.jpg	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:22	10322/10322	---M--	200	added ('OK')	image/jpeg	etag:%222852-5faff1d75a63e%22	https://themesdesign.in/tocly/layouts/assets/images/users/avatar-8.jpg	D:/websites/admin/themesdesign.in/tocly/layouts/assets/images/users/avatar-8.jpg	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:23	13149/13149	---M--	200	added ('OK')	image/jpeg	etag:%22335d-5faff1d75a63e%22	https://themesdesign.in/tocly/layouts/assets/images/users/avatar-1.jpg	D:/websites/admin/themesdesign.in/tocly/layouts/assets/images/users/avatar-1.jpg	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:23	224246/224246	---M--	200	added ('OK')	image/jpeg	etag:%2236bf6-5faff1d75199e%22	https://themesdesign.in/tocly/layouts/assets/images/layouts/layout-1.jpg	D:/websites/admin/themesdesign.in/tocly/layouts/assets/images/layouts/layout-1.jpg	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:24	278/278	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2030%20May%202023%2016:18:23%20GMT	https://themesdesign.in/tocly/layouts/assets/css/app-dark.min.css	D:/websites/admin/themesdesign.in/tocly/layouts/assets/css/app-dark.min.75.delayed	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:24	112606/112606	---M-Z	200	added ('OK')	text/css	etag:%221b7de-5faff1d742f3d-gzip%22	https://themesdesign.in/tocly/layouts/assets/css/app-rtl.min.css	D:/websites/admin/themesdesign.in/tocly/layouts/assets/css/app-rtl.min.css	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:24	259294/259294	---M--	200	added ('OK')	image/jpeg	etag:%223f4de-5faff1d75199e%22	https://themesdesign.in/tocly/layouts/assets/images/layouts/layout-2.jpg	D:/websites/admin/themesdesign.in/tocly/layouts/assets/images/layouts/layout-2.jpg	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:24	89501/89501	---M-Z	200	added ('OK')	application/javascript	etag:%2215d9d-5faff1d775bbf-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/jquery/jquery.min.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/jquery/jquery.min.js	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:24	80599/80599	---M-Z	200	added ('OK')	application/javascript	etag:%2213ad7-5faff1d76427e-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/bootstrap/js/bootstrap.bundle.min.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/bootstrap/js/bootstrap.bundle.min.js	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:25	4792/4792	---M-Z	200	added ('OK')	application/javascript	etag:%2212b8-5faff1d778a9f-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/metismenu/metisMenu.min.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/metismenu/metisMenu.min.js	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:25	226034/226034	---M--	200	added ('OK')	image/jpeg	etag:%22372f2-5faff1d75293e%22	https://themesdesign.in/tocly/layouts/assets/images/layouts/layout-3.jpg	D:/websites/admin/themesdesign.in/tocly/layouts/assets/images/layouts/layout-3.jpg	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:25	46363/46363	---M-Z	200	added ('OK')	application/javascript	etag:%22b51b-5faff1d793080-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/simplebar/simplebar.min.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/simplebar/simplebar.min.js	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:25	6329/6329	---M-Z	200	added ('OK')	application/javascript	etag:%2218b9-5faff1d77a9df-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/node-waves/waves.min.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/node-waves/waves.min.js	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:25	9125/9125	---MCZ	200	added ('OK')	application/javascript	etag:W/%224fe453cb819bbc80a424775b8af2915b%22	https://unicons.iconscout.com/release/v2.0.1/script/monochrome/bundle.js	D:/websites/admin/unicons.iconscout.com/release/v2.0.1/script/monochrome/bundle.js	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:26	32617/32617	---M-Z	200	added ('OK')	application/javascript	etag:%227f69-5faff1d775bbf-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/jsvectormap/js/jsvectormap.min.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/jsvectormap/js/jsvectormap.min.js	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:26	470213/470213	---MCZ	200	added ('OK')	application/javascript	etag:%2272cc5-5faff1d76233e-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/apexcharts/apexcharts.min.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/apexcharts/apexcharts.min.js	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:26	103490/103490	---M-Z	200	added ('OK')	application/javascript	etag:%2219442-5faff1d776b5f-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/jsvectormap/maps/world-merc.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/jsvectormap/maps/world-merc.js	(from https://themesdesign.in/tocly/layouts/index.html)
21:48:26	2685/2685	---M-Z	200	added ('OK')	application/javascript	etag:%22a7d-5faff1d75a63e-gzip%22	https://themesdesign.in/tocly/layouts/assets/js/pages/dashboard.init.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/js/pages/dashboard.init.js	(from https://themesdesign.in/tocly/layouts/index.html)
